title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,source
I Don’t Think That I Like Her,Charlie Puth ,3iLBFgaQJ94iarMgzrTuWb,0.587,0.548,8,-5.846,0,0.0339,0.396,0.0,0.109,0.713,186.073,spotify:track:3iLBFgaQJ94iarMgzrTuWb,https://api.spotify.com/v1/tracks/3iLBFgaQJ94iarMgzrTuWb,https://api.spotify.com/v1/audio-analysis/3iLBFgaQJ94iarMgzrTuWb,188508,4,N
Temptations,Ty Dolla $ign ,6gK8PXGfrV90ZuW7QWTRbf,0.594,0.775,2,-5.984,1,0.0409,0.0209,0.0,0.595,0.727,163.151,spotify:track:6gK8PXGfrV90ZuW7QWTRbf,https://api.spotify.com/v1/tracks/6gK8PXGfrV90ZuW7QWTRbf,https://api.spotify.com/v1/audio-analysis/6gK8PXGfrV90ZuW7QWTRbf,153125,4,N
Momentary Bliss,Gorillaz ,5zZWKugaE2ZmnZN77HVfUH,0.641,0.807,9,-6.73,1,0.239,0.0851,2.38e-05,0.64,0.712,158.071,spotify:track:5zZWKugaE2ZmnZN77HVfUH,https://api.spotify.com/v1/tracks/5zZWKugaE2ZmnZN77HVfUH,https://api.spotify.com/v1/audio-analysis/5zZWKugaE2ZmnZN77HVfUH,221386,4,N
Hot Sugar,Glass Animals ,5B9t3xqRqNzyb7MDNXOReG,0.705,0.487,0,-9.456,0,0.0587,0.0837,0.028,0.303,0.34,88.616,spotify:track:5B9t3xqRqNzyb7MDNXOReG,https://api.spotify.com/v1/tracks/5B9t3xqRqNzyb7MDNXOReG,https://api.spotify.com/v1/audio-analysis/5B9t3xqRqNzyb7MDNXOReG,234866,4,N
Till The Wheels Fall Off,Chris Brown ,4yGeJP63Z6gLEOZNHjkNnW,0.696,0.677,2,-6.895,1,0.116,0.202,0.0,0.111,0.0731,103.961,spotify:track:4yGeJP63Z6gLEOZNHjkNnW,https://api.spotify.com/v1/tracks/4yGeJP63Z6gLEOZNHjkNnW,https://api.spotify.com/v1/audio-analysis/4yGeJP63Z6gLEOZNHjkNnW,207269,4,N
So Am I,Ty Dolla $ign ,7cQnIhLin7koR2sO2bt2KS,0.642,0.791,0,-6.073,1,0.137,0.0242,0.00891,0.192,0.359,169.84,spotify:track:7cQnIhLin7koR2sO2bt2KS,https://api.spotify.com/v1/tracks/7cQnIhLin7koR2sO2bt2KS,https://api.spotify.com/v1/audio-analysis/7cQnIhLin7koR2sO2bt2KS,225953,4,N
Too Deep,Kehlani ,1KxTNmgakNh3PFzGTLwNYr,0.524,0.613,7,-6.402,0,0.0631,0.727,0.0,0.105,0.585,180.122,spotify:track:1KxTNmgakNh3PFzGTLwNYr,https://api.spotify.com/v1/tracks/1KxTNmgakNh3PFzGTLwNYr,https://api.spotify.com/v1/audio-analysis/1KxTNmgakNh3PFzGTLwNYr,167207,3,N
Happy Christmas (War Is Over),Maroon 5 ,27RYrbL6S02LNVhDWVl38b,0.321,0.64,2,-10.023,1,0.0324,0.28,0.0,0.718,0.414,146.172,spotify:track:27RYrbL6S02LNVhDWVl38b,https://api.spotify.com/v1/tracks/27RYrbL6S02LNVhDWVl38b,https://api.spotify.com/v1/audio-analysis/27RYrbL6S02LNVhDWVl38b,214333,3,N
Aegean,Solkatt ,6cz8KGBcdCg0V095WH7prM,0.689,0.0934,9,-15.957,1,0.111,0.919,0.725,0.101,0.0719,98.278,spotify:track:6cz8KGBcdCg0V095WH7prM,https://api.spotify.com/v1/tracks/6cz8KGBcdCg0V095WH7prM,https://api.spotify.com/v1/audio-analysis/6cz8KGBcdCg0V095WH7prM,120735,4,N
KeeP IN tOUcH,Tory Lanez ,21ABIK3TudU1LP7zgqscXG,0.465,0.883,11,-4.381,0,0.554,0.278,0.0,0.0915,0.535,82.047,spotify:track:21ABIK3TudU1LP7zgqscXG,https://api.spotify.com/v1/tracks/21ABIK3TudU1LP7zgqscXG,https://api.spotify.com/v1/audio-analysis/21ABIK3TudU1LP7zgqscXG,199627,4,N
WORTH IT,Rex Orange County ,3OM6qQmdFV6uy61GIqpRtf,0.719,0.461,8,-8.191,1,0.0454,0.279,0.0,0.0875,0.548,123.915,spotify:track:3OM6qQmdFV6uy61GIqpRtf,https://api.spotify.com/v1/tracks/3OM6qQmdFV6uy61GIqpRtf,https://api.spotify.com/v1/audio-analysis/3OM6qQmdFV6uy61GIqpRtf,209200,4,N
Rock N Roll Hall Of Fame,Rae Sremmurd ,1njkp3pURxwIkU2VwdCf5D,0.734,0.757,7,-4.349,0,0.0338,0.176,0.0,0.172,0.546,144.012,spotify:track:1njkp3pURxwIkU2VwdCf5D,https://api.spotify.com/v1/tracks/1njkp3pURxwIkU2VwdCf5D,https://api.spotify.com/v1/audio-analysis/1njkp3pURxwIkU2VwdCf5D,266683,4,N
Instant Crush,Daft Punk ,5KvWvA0JGnazEPqvQrzyMq,0.764,0.302,1,-12.07,1,0.0404,0.984,0.171,0.0691,0.746,110.004,spotify:track:5KvWvA0JGnazEPqvQrzyMq,https://api.spotify.com/v1/tracks/5KvWvA0JGnazEPqvQrzyMq,https://api.spotify.com/v1/audio-analysis/5KvWvA0JGnazEPqvQrzyMq,136587,4,N
Droppin Jewels,Young Thug ,19Nkf0yy79pgMVcYC2DxwV,0.708,0.512,2,-10.029,0,0.448,0.446,0.0,0.0881,0.632,80.029,spotify:track:19Nkf0yy79pgMVcYC2DxwV,https://api.spotify.com/v1/tracks/19Nkf0yy79pgMVcYC2DxwV,https://api.spotify.com/v1/audio-analysis/19Nkf0yy79pgMVcYC2DxwV,218597,4,N
Schism,TOOL ,4u5iP27QjU0E4scmofJvxO,0.648,0.0877,9,-19.176,0,0.0593,0.923,0.519,0.102,0.0554,167.949,spotify:track:4u5iP27QjU0E4scmofJvxO,https://api.spotify.com/v1/tracks/4u5iP27QjU0E4scmofJvxO,https://api.spotify.com/v1/audio-analysis/4u5iP27QjU0E4scmofJvxO,490333,3,N
Stuck On You,Giveon ,53Nwlr3hxsGsu9eWU5EYjq,0.599,0.45,7,-7.431,1,0.0519,0.166,3.29e-05,0.112,0.144,157.969,spotify:track:53Nwlr3hxsGsu9eWU5EYjq,https://api.spotify.com/v1/tracks/53Nwlr3hxsGsu9eWU5EYjq,https://api.spotify.com/v1/audio-analysis/53Nwlr3hxsGsu9eWU5EYjq,205116,3,N
Let’s Call It Off,Drake ,3baJKX6yyPUT92zNStX5z6,0.794,0.717,9,-4.629,0,0.0325,0.00454,0.301,0.146,0.937,127.446,spotify:track:3baJKX6yyPUT92zNStX5z6,https://api.spotify.com/v1/tracks/3baJKX6yyPUT92zNStX5z6,https://api.spotify.com/v1/audio-analysis/3baJKX6yyPUT92zNStX5z6,234173,4,N
Repercussions,NAV ,1Faq8G2y56A8fRv7HsLq25,0.797,0.731,9,-4.443,0,0.0479,0.229,0.0,0.224,0.623,146.93,spotify:track:1Faq8G2y56A8fRv7HsLq25,https://api.spotify.com/v1/tracks/1Faq8G2y56A8fRv7HsLq25,https://api.spotify.com/v1/audio-analysis/1Faq8G2y56A8fRv7HsLq25,228387,4,N
Waves,Normani ,1HFfMOxCAT4GAwaPfCdmUs,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,spotify:track:1HFfMOxCAT4GAwaPfCdmUs,https://api.spotify.com/v1/tracks/1HFfMOxCAT4GAwaPfCdmUs,https://api.spotify.com/v1/audio-analysis/1HFfMOxCAT4GAwaPfCdmUs,208133,4,N
The Greatest,Rod Wave ,3eHbn7VFGxdPuGmONzRG29,0.73,0.405,0,-14.411,1,0.15,0.0882,0.0,0.0697,0.598,125.957,spotify:track:3eHbn7VFGxdPuGmONzRG29,https://api.spotify.com/v1/tracks/3eHbn7VFGxdPuGmONzRG29,https://api.spotify.com/v1/audio-analysis/3eHbn7VFGxdPuGmONzRG29,168587,4,N
FLEX,Lil Yachty ,3STqgOS8Gnn0BQFHVbMIEI,0.909,0.52,9,-7.664,1,0.284,0.0421,0.0,0.169,0.508,140.23,spotify:track:3STqgOS8Gnn0BQFHVbMIEI,https://api.spotify.com/v1/tracks/3STqgOS8Gnn0BQFHVbMIEI,https://api.spotify.com/v1/audio-analysis/3STqgOS8Gnn0BQFHVbMIEI,130714,4,N
Trust Nothing,King Von ,20fXeymNCkESdZsWI3kPll,0.936,0.471,1,-9.081,1,0.485,0.0848,2.08e-05,0.106,0.539,126.109,spotify:track:20fXeymNCkESdZsWI3kPll,https://api.spotify.com/v1/tracks/20fXeymNCkESdZsWI3kPll,https://api.spotify.com/v1/audio-analysis/20fXeymNCkESdZsWI3kPll,185086,4,N
Love,ILOVEMAKONNEN ,2v5JTeM6hSmi5wWy7jiwrI,0.741,0.845,5,-3.568,0,0.0381,0.15,0.0,0.174,0.926,129.939,spotify:track:2v5JTeM6hSmi5wWy7jiwrI,https://api.spotify.com/v1/tracks/2v5JTeM6hSmi5wWy7jiwrI,https://api.spotify.com/v1/audio-analysis/2v5JTeM6hSmi5wWy7jiwrI,233613,4,N
Call Me Every Day,Chris Brown ,0SSVi1ND8YAk5XpaHOePoo,0.73,0.634,4,-7.194,0,0.184,0.111,9.63e-06,0.0986,0.777,171.824,spotify:track:0SSVi1ND8YAk5XpaHOePoo,https://api.spotify.com/v1/tracks/0SSVi1ND8YAk5XpaHOePoo,https://api.spotify.com/v1/audio-analysis/0SSVi1ND8YAk5XpaHOePoo,146840,4,N
Heaven’s EP,Dreamville ,4p5zv5TKZDmDc6W6LS1uQw,0.543,0.641,2,-7.297,1,0.443,0.236,0.0,0.223,0.653,72.731,spotify:track:4p5zv5TKZDmDc6W6LS1uQw,https://api.spotify.com/v1/tracks/4p5zv5TKZDmDc6W6LS1uQw,https://api.spotify.com/v1/audio-analysis/4p5zv5TKZDmDc6W6LS1uQw,178292,4,N
Share That Love,Lukas Graham ,3NqCThtj35SxhDogB4RfVU,0.715,0.658,11,-4.304,0,0.106,0.162,0.0,0.0742,0.795,158.024,spotify:track:3NqCThtj35SxhDogB4RfVU,https://api.spotify.com/v1/tracks/3NqCThtj35SxhDogB4RfVU,https://api.spotify.com/v1/audio-analysis/3NqCThtj35SxhDogB4RfVU,172399,4,N
Remember You Young,Thomas Rhett ,5mGBU0BSl58UW8cQIoZN3C,0.438,0.182,6,-14.056,1,0.047,0.945,4.25e-06,0.102,0.271,167.944,spotify:track:5mGBU0BSl58UW8cQIoZN3C,https://api.spotify.com/v1/tracks/5mGBU0BSl58UW8cQIoZN3C,https://api.spotify.com/v1/audio-analysis/5mGBU0BSl58UW8cQIoZN3C,187200,3,N
first order of business,Baby Keem ,3QFInJAm9eyaho5vBzxInN,0.711,0.611,1,-5.453,1,0.33,0.00588,0.0,0.23,0.144,134.093,spotify:track:3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/tracks/3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/audio-analysis/3QFInJAm9eyaho5vBzxInN,252262,4,N
NEED A MINUTE,Russ ,0dGqP4VickYjtIaB5VOt4H,0.451,0.627,8,-4.59,1,0.127,0.591,0.00958,0.118,0.77,74.69,spotify:track:0dGqP4VickYjtIaB5VOt4H,https://api.spotify.com/v1/tracks/0dGqP4VickYjtIaB5VOt4H,https://api.spotify.com/v1/audio-analysis/0dGqP4VickYjtIaB5VOt4H,184000,4,N
Doublë,Yeat ,6GOIOqj5rJd4wrb462wv0z,0.726,0.634,1,-8.516,1,0.169,0.0159,0.0,0.0951,0.287,123.959,spotify:track:6GOIOqj5rJd4wrb462wv0z,https://api.spotify.com/v1/tracks/6GOIOqj5rJd4wrb462wv0z,https://api.spotify.com/v1/audio-analysis/6GOIOqj5rJd4wrb462wv0z,170453,4,N
Young Nigga,Nipsey Hussle ,0pBcI8Gf1Oe3ziIbE9tBsX,0.502,0.64,11,-5.674,0,0.357,0.261,0.0,0.118,0.113,99.804,spotify:track:0pBcI8Gf1Oe3ziIbE9tBsX,https://api.spotify.com/v1/tracks/0pBcI8Gf1Oe3ziIbE9tBsX,https://api.spotify.com/v1/audio-analysis/0pBcI8Gf1Oe3ziIbE9tBsX,236547,4,N
Life is Like a Dice Game  Spotify Singles,Nas ,3gY6tiCNsuVi6s8kPV6aQg,0.634,0.845,11,-5.058,0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,spotify:track:3gY6tiCNsuVi6s8kPV6aQg,https://api.spotify.com/v1/tracks/3gY6tiCNsuVi6s8kPV6aQg,https://api.spotify.com/v1/audio-analysis/3gY6tiCNsuVi6s8kPV6aQg,237027,4,N
Making You Cry,A Boogie Wit da Hoodie ,79MCXeiyWgqbwZ4wsWKwBx,0.443,0.424,11,-9.54,0,0.231,0.547,0.0,0.105,0.141,91.514,spotify:track:79MCXeiyWgqbwZ4wsWKwBx,https://api.spotify.com/v1/tracks/79MCXeiyWgqbwZ4wsWKwBx,https://api.spotify.com/v1/audio-analysis/79MCXeiyWgqbwZ4wsWKwBx,232199,4,N
Shoes,Lil Wayne ,6s2Gtix8gT2b7YypD1gLsK,0.794,0.611,1,-7.127,0,0.329,0.054,0.0,0.111,0.333,139.976,spotify:track:6s2Gtix8gT2b7YypD1gLsK,https://api.spotify.com/v1/tracks/6s2Gtix8gT2b7YypD1gLsK,https://api.spotify.com/v1/audio-analysis/6s2Gtix8gT2b7YypD1gLsK,185184,4,N
Call Me Late,YoungBoy Never Broke Again ,1Bxi6xxp8EYejeOoQlOMO6,0.78,0.746,8,-4.744,1,0.305,0.314,0.0,0.149,0.829,80.601,spotify:track:1Bxi6xxp8EYejeOoQlOMO6,https://api.spotify.com/v1/tracks/1Bxi6xxp8EYejeOoQlOMO6,https://api.spotify.com/v1/audio-analysis/1Bxi6xxp8EYejeOoQlOMO6,142067,4,N
No Excuses,NF ,4PtZE0h5oyPhCtPjg3NeYQ,0.527,0.838,3,-6.013,1,0.0323,0.0206,0.00062,0.07,0.721,117.454,spotify:track:4PtZE0h5oyPhCtPjg3NeYQ,https://api.spotify.com/v1/tracks/4PtZE0h5oyPhCtPjg3NeYQ,https://api.spotify.com/v1/audio-analysis/4PtZE0h5oyPhCtPjg3NeYQ,255573,4,N
WUNNA FLO,Gunna ,4YhJ3a6kBPGJWX4Ek77sDd,0.823,0.504,8,-8.65,0,0.16,0.206,0.0,0.417,0.481,112.985,spotify:track:4YhJ3a6kBPGJWX4Ek77sDd,https://api.spotify.com/v1/tracks/4YhJ3a6kBPGJWX4Ek77sDd,https://api.spotify.com/v1/audio-analysis/4YhJ3a6kBPGJWX4Ek77sDd,169907,4,N
Sinning With You,Sam Hunt ,1lGteWyWcTweQh7MCyIgLb,0.742,0.464,4,-7.682,1,0.0351,0.635,0.0,0.158,0.256,121.979,spotify:track:1lGteWyWcTweQh7MCyIgLb,https://api.spotify.com/v1/tracks/1lGteWyWcTweQh7MCyIgLb,https://api.spotify.com/v1/audio-analysis/1lGteWyWcTweQh7MCyIgLb,196453,4,N
Qué Pena,Maluma ,1H0sLQ4js0KbShpxU3Or52,0.635,0.66,11,-6.425,0,0.365,0.102,0.0,0.336,0.858,126.15,spotify:track:1H0sLQ4js0KbShpxU3Or52,https://api.spotify.com/v1/tracks/1H0sLQ4js0KbShpxU3Or52,https://api.spotify.com/v1/audio-analysis/1H0sLQ4js0KbShpxU3Or52,212711,5,N
Must Have Been The Wind,Alec Benjamin ,64r7clQSemDG0s88tnbVC9,0.653,0.644,7,-6.204,1,0.0572,0.784,0.000202,0.161,0.363,88.968,spotify:track:64r7clQSemDG0s88tnbVC9,https://api.spotify.com/v1/tracks/64r7clQSemDG0s88tnbVC9,https://api.spotify.com/v1/audio-analysis/64r7clQSemDG0s88tnbVC9,177806,4,N
out for the night  part 2,21 Savage ,0ZKKJTv21zJpNrKiL0LYyV,0.841,0.695,9,-5.625,1,0.415,0.001,4.26e-05,0.189,0.408,173.368,spotify:track:0ZKKJTv21zJpNrKiL0LYyV,https://api.spotify.com/v1/tracks/0ZKKJTv21zJpNrKiL0LYyV,https://api.spotify.com/v1/audio-analysis/0ZKKJTv21zJpNrKiL0LYyV,137232,4,N
bright pink tims,blackbear ,3ZTh1xap9cLDwczo7rkVAF,0.775,0.672,0,-6.872,1,0.0977,0.0304,1.39e-06,0.684,0.299,114.959,spotify:track:3ZTh1xap9cLDwczo7rkVAF,https://api.spotify.com/v1/tracks/3ZTh1xap9cLDwczo7rkVAF,https://api.spotify.com/v1/audio-analysis/3ZTh1xap9cLDwczo7rkVAF,224022,4,N
Donna,The Lumineers ,1GTMFEtGNWleyCqeHTt1XH,0.49,0.247,4,-10.481,1,0.035,0.96,1.78e-05,0.119,0.282,134.121,spotify:track:1GTMFEtGNWleyCqeHTt1XH,https://api.spotify.com/v1/tracks/1GTMFEtGNWleyCqeHTt1XH,https://api.spotify.com/v1/audio-analysis/1GTMFEtGNWleyCqeHTt1XH,185973,4,N
Billboard,YNW Melly ,2fSW54bA6x2iWePU7rpCiP,0.543,0.492,7,-7.432,1,0.156,0.0739,0.0,0.11,0.107,220.099,spotify:track:2fSW54bA6x2iWePU7rpCiP,https://api.spotify.com/v1/tracks/2fSW54bA6x2iWePU7rpCiP,https://api.spotify.com/v1/audio-analysis/2fSW54bA6x2iWePU7rpCiP,231298,4,N
What You Wanna Do,Lil Tjay ,043F7TBhjryGMNf9mhJmJ8,0.523,0.56,2,-9.591,1,0.232,0.0185,0.000506,0.103,0.124,86.123,spotify:track:043F7TBhjryGMNf9mhJmJ8,https://api.spotify.com/v1/tracks/043F7TBhjryGMNf9mhJmJ8,https://api.spotify.com/v1/audio-analysis/043F7TBhjryGMNf9mhJmJ8,245181,1,N
Fading,Rod Wave ,3CQS0FUM9Zo5M3bsTVqXGR,0.722,0.803,4,-5.931,1,0.199,0.062,0.0,0.049,0.457,79.005,spotify:track:3CQS0FUM9Zo5M3bsTVqXGR,https://api.spotify.com/v1/tracks/3CQS0FUM9Zo5M3bsTVqXGR,https://api.spotify.com/v1/audio-analysis/3CQS0FUM9Zo5M3bsTVqXGR,265200,4,N
Physical,Dua Lipa ,3AzjcOeAmA57TIOr9zF1ZW,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,spotify:track:3AzjcOeAmA57TIOr9zF1ZW,https://api.spotify.com/v1/tracks/3AzjcOeAmA57TIOr9zF1ZW,https://api.spotify.com/v1/audio-analysis/3AzjcOeAmA57TIOr9zF1ZW,193829,4,N
Dreamer,Martin Garrix ,4Wu62DoQg1ECGlDKDfo30R,0.534,0.696,9,-5.211,0,0.0694,0.316,0.0,0.248,0.251,168.149,spotify:track:4Wu62DoQg1ECGlDKDfo30R,https://api.spotify.com/v1/tracks/4Wu62DoQg1ECGlDKDfo30R,https://api.spotify.com/v1/audio-analysis/4Wu62DoQg1ECGlDKDfo30R,160714,4,N
No Ice,NAV ,4yOpexM22fQhURLXISCebx,0.627,0.705,10,-7.617,0,0.382,0.562,0.0,0.141,0.538,159.976,spotify:track:4yOpexM22fQhURLXISCebx,https://api.spotify.com/v1/tracks/4yOpexM22fQhURLXISCebx,https://api.spotify.com/v1/audio-analysis/4yOpexM22fQhURLXISCebx,171071,4,N
Pusha Man,Chance the Rapper ,0aMHIW1lqrulVCx0LLlr6a,0.679,0.645,6,-7.777,0,0.222,0.0518,0.0,0.145,0.203,125.795,spotify:track:0aMHIW1lqrulVCx0LLlr6a,https://api.spotify.com/v1/tracks/0aMHIW1lqrulVCx0LLlr6a,https://api.spotify.com/v1/audio-analysis/0aMHIW1lqrulVCx0LLlr6a,307188,4,N
supercuts,Jeremy Zucker ,2GJGYWXTjHFuTFxdbnHVrh,0.814,0.537,11,-8.313,1,0.138,0.0771,2.22e-06,0.0932,0.758,127.995,spotify:track:2GJGYWXTjHFuTFxdbnHVrh,https://api.spotify.com/v1/tracks/2GJGYWXTjHFuTFxdbnHVrh,https://api.spotify.com/v1/audio-analysis/2GJGYWXTjHFuTFxdbnHVrh,206600,4,N
No Photos,Don Toliver ,3lNkzyZZH96YqvzgCkQPeU,0.752,0.729,1,-5.436,1,0.174,0.29,1.27e-06,0.0783,0.366,134.038,spotify:track:3lNkzyZZH96YqvzgCkQPeU,https://api.spotify.com/v1/tracks/3lNkzyZZH96YqvzgCkQPeU,https://api.spotify.com/v1/audio-analysis/3lNkzyZZH96YqvzgCkQPeU,175297,4,N
That's My Kind Of Night,Luke Bryan ,5HbLu49dYphN4crS4IcsPC,0.662,0.749,7,-2.891,1,0.048,0.0597,0.0,0.105,0.895,109.995,spotify:track:5HbLu49dYphN4crS4IcsPC,https://api.spotify.com/v1/tracks/5HbLu49dYphN4crS4IcsPC,https://api.spotify.com/v1/audio-analysis/5HbLu49dYphN4crS4IcsPC,190187,4,N
Rich Nigga Lifestyle,Rick Ross ,3ruoIF2UnoXdzK8mR61ebq,0.825,0.733,1,-5.625,0,0.0969,0.349,0.0,0.112,0.62,97.974,spotify:track:3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/tracks/3ruoIF2UnoXdzK8mR61ebq,https://api.spotify.com/v1/audio-analysis/3ruoIF2UnoXdzK8mR61ebq,190331,4,N
It Just Doesn’t Matter,Mac Miller ,2UjGyCvayHjGihV3oLhD8a,0.937,0.528,0,-6.305,1,0.0353,0.0952,1.1e-06,0.237,0.766,104.96,spotify:track:2UjGyCvayHjGihV3oLhD8a,https://api.spotify.com/v1/tracks/2UjGyCvayHjGihV3oLhD8a,https://api.spotify.com/v1/audio-analysis/2UjGyCvayHjGihV3oLhD8a,186000,4,N
Lexii's Outro,Kehlani ,6pyM30WDpG70VTfwoQg4m2,0.388,0.448,8,-5.221,0,0.0341,0.851,0.0,0.302,0.397,142.342,spotify:track:6pyM30WDpG70VTfwoQg4m2,https://api.spotify.com/v1/tracks/6pyM30WDpG70VTfwoQg4m2,https://api.spotify.com/v1/audio-analysis/6pyM30WDpG70VTfwoQg4m2,207551,5,N
Up,Thomas Rhett ,5kNe7PE09d6Kvw5pAsx23n,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,spotify:track:5kNe7PE09d6Kvw5pAsx23n,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n,227427,4,N
Con Tus Besos,Eslabon Armado ,7LQBAt3hUL3H61AgL3DXMI,0.703,0.798,10,-6.55,1,0.0869,0.678,1.28e-06,0.255,0.795,95.059,spotify:track:7LQBAt3hUL3H61AgL3DXMI,https://api.spotify.com/v1/tracks/7LQBAt3hUL3H61AgL3DXMI,https://api.spotify.com/v1/audio-analysis/7LQBAt3hUL3H61AgL3DXMI,261881,3,N
Troubles [Feat. TPain],Denzel Curry ,70dCOP6mGebMGFzjtJAEqX,0.787,0.748,7,-4.631,0,0.169,0.57,3.01e-05,0.167,0.893,179.989,spotify:track:70dCOP6mGebMGFzjtJAEqX,https://api.spotify.com/v1/tracks/70dCOP6mGebMGFzjtJAEqX,https://api.spotify.com/v1/audio-analysis/70dCOP6mGebMGFzjtJAEqX,160000,4,N
Brother’s Keeper,DaBaby ,49oXk8rg7uaqkbDSEVblMx,0.892,0.458,11,-9.37,1,0.4,0.00399,0.0,0.209,0.511,139.952,spotify:track:49oXk8rg7uaqkbDSEVblMx,https://api.spotify.com/v1/tracks/49oXk8rg7uaqkbDSEVblMx,https://api.spotify.com/v1/audio-analysis/49oXk8rg7uaqkbDSEVblMx,154315,4,N
Missing U,Robyn ,6eWRtO8XaQBKIwccQhXhbZ,0.759,0.722,5,-5.732,0,0.0355,0.0153,2.51e-05,0.37,0.393,122.967,spotify:track:6eWRtO8XaQBKIwccQhXhbZ,https://api.spotify.com/v1/tracks/6eWRtO8XaQBKIwccQhXhbZ,https://api.spotify.com/v1/audio-analysis/6eWRtO8XaQBKIwccQhXhbZ,242323,4,N
"Peaches (Remix) feat. Ludacris, Usher & Snoop Dogg",Justin Bieber ,4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,spotify:track:4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4,N
Can’t Imagine,Shawn Mendes ,6aoE1FqaJCXEk5vdOChJRR,0.504,0.158,0,-14.526,1,0.102,0.847,2.42e-06,0.354,0.385,111.832,spotify:track:6aoE1FqaJCXEk5vdOChJRR,https://api.spotify.com/v1/tracks/6aoE1FqaJCXEk5vdOChJRR,https://api.spotify.com/v1/audio-analysis/6aoE1FqaJCXEk5vdOChJRR,149769,3,N
YM Wasted,Lil Wayne ,4UUGjahYvyZgza2sgHp6vd,0.779,0.519,8,-7.698,1,0.426,0.335,0.0,0.101,0.358,159.944,spotify:track:4UUGjahYvyZgza2sgHp6vd,https://api.spotify.com/v1/tracks/4UUGjahYvyZgza2sgHp6vd,https://api.spotify.com/v1/audio-analysis/4UUGjahYvyZgza2sgHp6vd,166267,4,N
Facetime,King Von ,5ThVaWgyMYxaD4n2hvWBdg,0.766,0.555,11,-7.609,1,0.443,0.0724,0.0,0.235,0.572,159.984,spotify:track:5ThVaWgyMYxaD4n2hvWBdg,https://api.spotify.com/v1/tracks/5ThVaWgyMYxaD4n2hvWBdg,https://api.spotify.com/v1/audio-analysis/5ThVaWgyMYxaD4n2hvWBdg,155820,4,N
Black Spasmodic,A Tribe Called Quest ,5YTM7OgQDt9EJAYcfHLniJ,0.812,0.6,7,-9.414,1,0.254,0.00308,8.38e-06,0.173,0.555,97.338,spotify:track:5YTM7OgQDt9EJAYcfHLniJ,https://api.spotify.com/v1/tracks/5YTM7OgQDt9EJAYcfHLniJ,https://api.spotify.com/v1/audio-analysis/5YTM7OgQDt9EJAYcfHLniJ,226440,4,N
Jerk,Oliver Tree ,6Vq3tnOG1MlYklLVRpX1D8,0.631,0.705,2,-3.61,1,0.0332,0.0655,0.000642,0.271,0.245,103.998,spotify:track:6Vq3tnOG1MlYklLVRpX1D8,https://api.spotify.com/v1/tracks/6Vq3tnOG1MlYklLVRpX1D8,https://api.spotify.com/v1/audio-analysis/6Vq3tnOG1MlYklLVRpX1D8,103909,4,N
Promises,Wiz Khalifa ,6TL5uq31JarmrpEGTNNyKG,0.565,0.585,1,-5.723,0,0.0536,0.0265,0.0,0.274,0.259,140.8,spotify:track:6TL5uq31JarmrpEGTNNyKG,https://api.spotify.com/v1/tracks/6TL5uq31JarmrpEGTNNyKG,https://api.spotify.com/v1/audio-analysis/6TL5uq31JarmrpEGTNNyKG,210467,5,N
no way,Roddy Ricch ,3QzAOrNlsabgbMwlZt7TAY,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,spotify:track:3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY,180435,4,N
Easy,Troye Sivan ,3gzIK2dGSVvPBiohsTwEWZ,0.639,0.569,0,-7.236,0,0.0487,0.0581,0.000169,0.108,0.616,142.967,spotify:track:3gzIK2dGSVvPBiohsTwEWZ,https://api.spotify.com/v1/tracks/3gzIK2dGSVvPBiohsTwEWZ,https://api.spotify.com/v1/audio-analysis/3gzIK2dGSVvPBiohsTwEWZ,226781,4,N
