title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,source
Paloma Consentida,Carmen Y Laura,2lwctfy8nVHNKRxyT8VSRo,0.465,0.542,2,-6.959,1,0.164,0.334,0.0,0.289,0.49,148.693,spotify:track:2lwctfy8nVHNKRxyT8VSRo,https://api.spotify.com/v1/tracks/2lwctfy8nVHNKRxyT8VSRo,https://api.spotify.com/v1/audio-analysis/2lwctfy8nVHNKRxyT8VSRo,177033,3,N
L'Aventurier,Jacques Dutronc,2CLeotsLhEUu0qkj56vbUj,0.54,0.629,9,-10.171,1,0.0325,0.5,0.0,0.158,0.749,139.859,spotify:track:2CLeotsLhEUu0qkj56vbUj,https://api.spotify.com/v1/tracks/2CLeotsLhEUu0qkj56vbUj,https://api.spotify.com/v1/audio-analysis/2CLeotsLhEUu0qkj56vbUj,175333,4,N
Yi Xiao Shi Chong Yin,Edmond Leung,4yhUfsNcXp1HlCRoZ4hHtg,0.339,0.217,1,-14.411,0,0.0364,0.673,0.0,0.1,0.169,74.999,spotify:track:4yhUfsNcXp1HlCRoZ4hHtg,https://api.spotify.com/v1/tracks/4yhUfsNcXp1HlCRoZ4hHtg,https://api.spotify.com/v1/audio-analysis/4yhUfsNcXp1HlCRoZ4hHtg,243680,4,N
Trash (live Paris),New York Dolls,2OQS3xvoKKSayJMJT8dVuZ,0.478,0.698,7,-9.255,1,0.0321,0.00114,0.0,0.191,0.85,112.99,spotify:track:2OQS3xvoKKSayJMJT8dVuZ,https://api.spotify.com/v1/tracks/2OQS3xvoKKSayJMJT8dVuZ,https://api.spotify.com/v1/audio-analysis/2OQS3xvoKKSayJMJT8dVuZ,188307,4,N
No Loafting,Junior Reid,3XMuTwi80nFmdKVZOzI0ob,0.838,0.779,2,-10.272,0,0.0406,0.097,0.384,0.0968,0.665,126.257,spotify:track:3XMuTwi80nFmdKVZOzI0ob,https://api.spotify.com/v1/tracks/3XMuTwi80nFmdKVZOzI0ob,https://api.spotify.com/v1/audio-analysis/3XMuTwi80nFmdKVZOzI0ob,238347,4,N
Talk About Me,Screamin' Jay Hawkins,6hifpBt83cnkAAJ4leFON0,0.588,0.561,6,-7.306,1,0.0829,0.749,0.0,0.118,0.95,155.715,spotify:track:6hifpBt83cnkAAJ4leFON0,https://api.spotify.com/v1/tracks/6hifpBt83cnkAAJ4leFON0,https://api.spotify.com/v1/audio-analysis/6hifpBt83cnkAAJ4leFON0,153467,4,N
The 23rd Psalm,Steve Erquiaga,1bhNFAJ9oV7IR9cftCbQD8,0.399,0.1,0,-21.421,1,0.0455,0.985,0.914,0.102,0.254,111.414,spotify:track:1bhNFAJ9oV7IR9cftCbQD8,https://api.spotify.com/v1/tracks/1bhNFAJ9oV7IR9cftCbQD8,https://api.spotify.com/v1/audio-analysis/1bhNFAJ9oV7IR9cftCbQD8,184840,4,N
Leave Me Be,The Shirrows,7HpGa6LsvKZnJsfCZk0Oy4,0.531,0.494,8,-6.735,1,0.0887,0.00549,0.00997,0.0915,0.294,129.863,spotify:track:7HpGa6LsvKZnJsfCZk0Oy4,https://api.spotify.com/v1/tracks/7HpGa6LsvKZnJsfCZk0Oy4,https://api.spotify.com/v1/audio-analysis/7HpGa6LsvKZnJsfCZk0Oy4,110826,4,N
Cheshire Grin,Charlie Khan,2vPyOpamnsmWmNUemIE10d,0.729,0.367,9,-10.222,1,0.0424,0.00877,0.266,0.314,0.355,74.955,spotify:track:2vPyOpamnsmWmNUemIE10d,https://api.spotify.com/v1/tracks/2vPyOpamnsmWmNUemIE10d,https://api.spotify.com/v1/audio-analysis/2vPyOpamnsmWmNUemIE10d,192379,4,N
Wishy Washy Woman,Mighty Joe Young,4QEotdRbHWHUmm7NqPWRjw,0.592,0.63,9,-10.856,1,0.0616,0.115,0.111,0.331,0.667,120.05,spotify:track:4QEotdRbHWHUmm7NqPWRjw,https://api.spotify.com/v1/tracks/4QEotdRbHWHUmm7NqPWRjw,https://api.spotify.com/v1/audio-analysis/4QEotdRbHWHUmm7NqPWRjw,253507,4,N
Sound Clash (featuring Beenie Man) - FattaSly Extended Mix,Dream Warriors,1y7sKhBWlJxH6OXSDjcEKw,0.564,0.485,4,-11.635,0,0.325,0.000271,0.0,0.0498,0.695,91.103,spotify:track:1y7sKhBWlJxH6OXSDjcEKw,https://api.spotify.com/v1/tracks/1y7sKhBWlJxH6OXSDjcEKw,https://api.spotify.com/v1/audio-analysis/1y7sKhBWlJxH6OXSDjcEKw,231267,4,N
(Prayer Is The Key To Heaven) Faith Unlocks The Door,Don Gibson,5hxVYzq62I0NifDtax6d1h,0.445,0.312,9,-8.947,1,0.0273,0.623,0.00012,0.118,0.154,92.396,spotify:track:5hxVYzq62I0NifDtax6d1h,https://api.spotify.com/v1/tracks/5hxVYzq62I0NifDtax6d1h,https://api.spotify.com/v1/audio-analysis/5hxVYzq62I0NifDtax6d1h,184360,3,N
America's Suitehearts,Fall Out Boy,2mubdAZmQlrUJgbom3RVmw,0.488,0.918,2,-4.102,1,0.0453,0.0114,0.0,0.153,0.709,160.021,spotify:track:2mubdAZmQlrUJgbom3RVmw,https://api.spotify.com/v1/tracks/2mubdAZmQlrUJgbom3RVmw,https://api.spotify.com/v1/audio-analysis/2mubdAZmQlrUJgbom3RVmw,220480,4,N
Finisterre (Live),Mau Mau,7EsOy5x3MPmZpTwkzUTKci,0.8,0.298,1,-10.325,1,0.0595,0.703,0.381,0.121,0.0385,75.077,spotify:track:7EsOy5x3MPmZpTwkzUTKci,https://api.spotify.com/v1/tracks/7EsOy5x3MPmZpTwkzUTKci,https://api.spotify.com/v1/audio-analysis/7EsOy5x3MPmZpTwkzUTKci,128413,4,N
Tsai Me Lemoni (2005 Digital Remaster),Dakis,5zDNsUa3HYUYymHx5DXDbM,0.632,0.477,11,-4.683,0,0.0344,0.823,0.0,0.246,0.623,108.07,spotify:track:5zDNsUa3HYUYymHx5DXDbM,https://api.spotify.com/v1/tracks/5zDNsUa3HYUYymHx5DXDbM,https://api.spotify.com/v1/audio-analysis/5zDNsUa3HYUYymHx5DXDbM,138797,4,N
Natural Light (Subliminal Self-Help),Steven Halpern,3bM0FiDxPeAgJYeq5MLWUm,0.16,0.0222,5,-28.538,0,0.0409,0.867,0.852,0.0932,0.0339,74.541,spotify:track:3bM0FiDxPeAgJYeq5MLWUm,https://api.spotify.com/v1/tracks/3bM0FiDxPeAgJYeq5MLWUm,https://api.spotify.com/v1/audio-analysis/3bM0FiDxPeAgJYeq5MLWUm,246253,3,N
The One Who Lives Inside Your Heart,Lari White,27IHHl8fzj2IIE4nkotS80,0.566,0.294,11,-8.442,1,0.027,0.765,0.0,0.185,0.23,91.565,spotify:track:27IHHl8fzj2IIE4nkotS80,https://api.spotify.com/v1/tracks/27IHHl8fzj2IIE4nkotS80,https://api.spotify.com/v1/audio-analysis/27IHHl8fzj2IIE4nkotS80,202173,3,N
If I'M Dreaming just Let Me Dream,Brenda Lee,2EjXfH91m7f8HiJN1yQg97,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,spotify:track:2EjXfH91m7f8HiJN1yQg97,https://api.spotify.com/v1/tracks/2EjXfH91m7f8HiJN1yQg97,https://api.spotify.com/v1/audio-analysis/2EjXfH91m7f8HiJN1yQg97,126267,4,N
The Hills Of Old Wyomin',Roy Rogers,0sOYWWfUsLnPdqD5yHZFxN,0.688,0.736,2,-7.028,1,0.0334,0.332,0.0,0.342,0.962,104.939,spotify:track:0sOYWWfUsLnPdqD5yHZFxN,https://api.spotify.com/v1/tracks/0sOYWWfUsLnPdqD5yHZFxN,https://api.spotify.com/v1/audio-analysis/0sOYWWfUsLnPdqD5yHZFxN,115600,4,N
Distant Cousin,George Schuller,1T5S5V9OHyQdu2BV9JV2gT,0.391,0.946,11,-3.826,0,0.0821,6.44e-05,0.00263,0.405,0.0419,105.011,spotify:track:1T5S5V9OHyQdu2BV9JV2gT,https://api.spotify.com/v1/tracks/1T5S5V9OHyQdu2BV9JV2gT,https://api.spotify.com/v1/audio-analysis/1T5S5V9OHyQdu2BV9JV2gT,243220,4,N
Apoliome Re Giorgi (Feat. Etsi De),IMISKOUBRIA featuring Etsi De,38CrH0Oabu0Kj4uLDKtOJb,0.661,0.593,11,-7.085,1,0.0322,0.782,0.0,0.13,0.91,99.186,spotify:track:38CrH0Oabu0Kj4uLDKtOJb,https://api.spotify.com/v1/tracks/38CrH0Oabu0Kj4uLDKtOJb,https://api.spotify.com/v1/audio-analysis/38CrH0Oabu0Kj4uLDKtOJb,162507,4,N
"DA(c)solA(c) Pour La PoussiA""re",Miossec,2j3DY0QQevwFGDN0EdHGTQ,0.6,0.526,7,-9.612,0,0.399,0.636,0.0,0.158,0.684,71.166,spotify:track:2j3DY0QQevwFGDN0EdHGTQ,https://api.spotify.com/v1/tracks/2j3DY0QQevwFGDN0EdHGTQ,https://api.spotify.com/v1/audio-analysis/2j3DY0QQevwFGDN0EdHGTQ,182160,5,N
Love,Opals,4vwLjB2NRtl9b34jRe6cWd,0.786,0.517,0,-14.507,1,0.0445,0.034,0.546,0.0998,0.958,136.923,spotify:track:4vwLjB2NRtl9b34jRe6cWd,https://api.spotify.com/v1/tracks/4vwLjB2NRtl9b34jRe6cWd,https://api.spotify.com/v1/audio-analysis/4vwLjB2NRtl9b34jRe6cWd,212573,4,N
Rotate,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,6iaXP51tRc5gBWmESaI85u,0.795,0.787,10,-5.46,0,0.334,0.122,0.0,0.188,0.768,92.694,spotify:track:6iaXP51tRc5gBWmESaI85u,https://api.spotify.com/v1/tracks/6iaXP51tRc5gBWmESaI85u,https://api.spotify.com/v1/audio-analysis/6iaXP51tRc5gBWmESaI85u,268933,4,N
Got To Tell The People,Cornell Campbell,6O4FoKdYi42CFjfd0MM04n,0.637,0.612,1,-7.298,1,0.0661,0.0314,0.000326,0.155,0.711,76.295,spotify:track:6O4FoKdYi42CFjfd0MM04n,https://api.spotify.com/v1/tracks/6O4FoKdYi42CFjfd0MM04n,https://api.spotify.com/v1/audio-analysis/6O4FoKdYi42CFjfd0MM04n,191160,4,N
Here And Beyond,Behemoth,0tkwUKjhuBA5UuA95JY2bU,0.849,0.878,10,-0.072,0,0.33,0.0799,0.567,0.0302,0.564,139.879,spotify:track:0tkwUKjhuBA5UuA95JY2bU,https://api.spotify.com/v1/tracks/0tkwUKjhuBA5UuA95JY2bU,https://api.spotify.com/v1/audio-analysis/0tkwUKjhuBA5UuA95JY2bU,114857,4,N
Gigantor,Dickies,3L7RRH3gKaUzqRydiQWzYv,0.315,0.978,9,-4.59,1,0.107,0.0501,0.00187,0.398,0.128,113.172,spotify:track:3L7RRH3gKaUzqRydiQWzYv,https://api.spotify.com/v1/tracks/3L7RRH3gKaUzqRydiQWzYv,https://api.spotify.com/v1/audio-analysis/3L7RRH3gKaUzqRydiQWzYv,150975,4,N
Better Days (Album Version),Faith Hill,1s2khOWzC99udpUaPICLJI,0.325,0.532,8,-7.208,1,0.0308,0.496,0.0,0.134,0.162,129.021,spotify:track:1s2khOWzC99udpUaPICLJI,https://api.spotify.com/v1/tracks/1s2khOWzC99udpUaPICLJI,https://api.spotify.com/v1/audio-analysis/1s2khOWzC99udpUaPICLJI,220840,4,N
If They Want It,DJ Clue / Fabolous Sport,7fvhFcos6XL4KhJsm6TPlC,0.9,0.427,1,-8.843,1,0.25,0.0243,8.95e-05,0.0428,0.729,97.027,spotify:track:7fvhFcos6XL4KhJsm6TPlC,https://api.spotify.com/v1/tracks/7fvhFcos6XL4KhJsm6TPlC,https://api.spotify.com/v1/audio-analysis/7fvhFcos6XL4KhJsm6TPlC,279267,4,N
Death Blow,Kool Moe Dee,3Y4rNagSf2IukhcOTWYJuV,0.275,0.974,6,-4.624,0,0.192,0.000355,0.0024,0.158,0.237,174.095,spotify:track:3Y4rNagSf2IukhcOTWYJuV,https://api.spotify.com/v1/tracks/3Y4rNagSf2IukhcOTWYJuV,https://api.spotify.com/v1/audio-analysis/3Y4rNagSf2IukhcOTWYJuV,291933,4,N
4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],Madonna,1dDNz8h95Gsu0W4QdxVVln,0.705,0.911,2,-4.873,1,0.0717,0.00592,0.00154,0.0603,0.803,113.032,spotify:track:1dDNz8h95Gsu0W4QdxVVln,https://api.spotify.com/v1/tracks/1dDNz8h95Gsu0W4QdxVVln,https://api.spotify.com/v1/audio-analysis/1dDNz8h95Gsu0W4QdxVVln,245080,4,N
Turn The Heat Up,Bobaflex,3BQg0xLsysvBHa9LeEgqhp,0.424,0.656,7,-6.589,1,0.084,0.011,0.0,0.596,0.118,171.467,spotify:track:3BQg0xLsysvBHa9LeEgqhp,https://api.spotify.com/v1/tracks/3BQg0xLsysvBHa9LeEgqhp,https://api.spotify.com/v1/audio-analysis/3BQg0xLsysvBHa9LeEgqhp,118920,4,N
Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track),Behemoth,0tkwUKjhuBA5UuA95JY2bU,0.849,0.878,10,-0.072,0,0.33,0.0799,0.567,0.0302,0.564,139.879,spotify:track:0tkwUKjhuBA5UuA95JY2bU,https://api.spotify.com/v1/tracks/0tkwUKjhuBA5UuA95JY2bU,https://api.spotify.com/v1/audio-analysis/0tkwUKjhuBA5UuA95JY2bU,114857,4,N
The Future,Benga,7N2DblLu8DuZ0seGYSg73v,0.661,0.874,5,-5.904,0,0.0456,0.0168,0.0,0.41,0.682,127.915,spotify:track:7N2DblLu8DuZ0seGYSg73v,https://api.spotify.com/v1/tracks/7N2DblLu8DuZ0seGYSg73v,https://api.spotify.com/v1/audio-analysis/7N2DblLu8DuZ0seGYSg73v,216667,4,N
40 OZ Quartet Part I,Tha Liks,0vtJ9Dq53hfXE3KyP1yPni,0.688,0.489,0,-7.848,1,0.0378,0.00053,0.00292,0.143,0.364,94.27,spotify:track:0vtJ9Dq53hfXE3KyP1yPni,https://api.spotify.com/v1/tracks/0vtJ9Dq53hfXE3KyP1yPni,https://api.spotify.com/v1/audio-analysis/0vtJ9Dq53hfXE3KyP1yPni,183000,4,N
I Don't Know,Teenage Fanclub,6DOJgDuUVDaJ98GQxwyLTh,0.507,0.595,2,-12.754,1,0.0314,0.00055,0.156,0.264,0.785,115.013,spotify:track:6DOJgDuUVDaJ98GQxwyLTh,https://api.spotify.com/v1/tracks/6DOJgDuUVDaJ98GQxwyLTh,https://api.spotify.com/v1/audio-analysis/6DOJgDuUVDaJ98GQxwyLTh,120707,4,N
Xue Hua Chao,Hins Cheung,63huDpEdqQBN43UgxhoIcX,0.744,0.713,5,-6.178,0,0.0471,0.126,0.0,0.154,0.521,139.979,spotify:track:63huDpEdqQBN43UgxhoIcX,https://api.spotify.com/v1/tracks/63huDpEdqQBN43UgxhoIcX,https://api.spotify.com/v1/audio-analysis/63huDpEdqQBN43UgxhoIcX,234360,4,N
Chaos (Live - Bridgehouse Tapes),4 Skins,6H0dvZoFJCMmai10qAwTpv,0.805,0.531,5,-7.463,1,0.241,0.043,0.0,0.116,0.789,151.987,spotify:track:6H0dvZoFJCMmai10qAwTpv,https://api.spotify.com/v1/tracks/6H0dvZoFJCMmai10qAwTpv,https://api.spotify.com/v1/audio-analysis/6H0dvZoFJCMmai10qAwTpv,127368,4,N
Over The Rainbow,Anita Kerr,32lgKuOf0esvxQsh5tXAA5,0.266,0.0633,8,-19.328,1,0.0401,0.91,0.00017,0.14,0.216,110.531,spotify:track:32lgKuOf0esvxQsh5tXAA5,https://api.spotify.com/v1/tracks/32lgKuOf0esvxQsh5tXAA5,https://api.spotify.com/v1/audio-analysis/32lgKuOf0esvxQsh5tXAA5,165467,3,N
Year 3_000 Blues (2002 Digital Remaster),Ten Years After,6M5m8gfTj3rhYEPDzLmdL4,0.545,0.416,2,-11.979,1,0.0433,0.559,0.00496,0.0369,0.295,76.872,spotify:track:6M5m8gfTj3rhYEPDzLmdL4,https://api.spotify.com/v1/tracks/6M5m8gfTj3rhYEPDzLmdL4,https://api.spotify.com/v1/audio-analysis/6M5m8gfTj3rhYEPDzLmdL4,394921,4,N
3 + 3,Vangelis,2rKV2nJ3FJwo2sM3tRld0e,0.222,0.229,10,-15.968,0,0.0327,0.874,0.85,0.123,0.374,143.604,spotify:track:2rKV2nJ3FJwo2sM3tRld0e,https://api.spotify.com/v1/tracks/2rKV2nJ3FJwo2sM3tRld0e,https://api.spotify.com/v1/audio-analysis/2rKV2nJ3FJwo2sM3tRld0e,138440,3,N
Tell Your Momma Come,Black Eyed Peas,26bKEFLyNwPh2Sl7UK4yp5,0.677,0.866,7,-5.405,1,0.274,0.028,0.0,0.312,0.71,95.027,spotify:track:26bKEFLyNwPh2Sl7UK4yp5,https://api.spotify.com/v1/tracks/26bKEFLyNwPh2Sl7UK4yp5,https://api.spotify.com/v1/audio-analysis/26bKEFLyNwPh2Sl7UK4yp5,192457,4,N
Kiss the Sky,Danielle Bollinger,2DqiEG9GqCM2z9WZfgIdOp,0.629,0.915,9,-4.057,0,0.0259,8.23e-05,0.0,0.0355,0.866,130.044,spotify:track:2DqiEG9GqCM2z9WZfgIdOp,https://api.spotify.com/v1/tracks/2DqiEG9GqCM2z9WZfgIdOp,https://api.spotify.com/v1/audio-analysis/2DqiEG9GqCM2z9WZfgIdOp,227640,4,N
Anything's Better Than Feelin' The Blues,Martina McBride,1nVoLxz8C0uGgMKfywy0vf,0.712,0.63,9,-6.202,1,0.0299,0.257,6.65e-05,0.0999,0.768,118.378,spotify:track:1nVoLxz8C0uGgMKfywy0vf,https://api.spotify.com/v1/tracks/1nVoLxz8C0uGgMKfywy0vf,https://api.spotify.com/v1/audio-analysis/1nVoLxz8C0uGgMKfywy0vf,204627,4,N
Mary Had A Little Lamb,Dora The Explorer,5MFR2Gq7oBZvTjxdCp8WJc,0.501,0.0294,0,-27.433,1,0.0912,0.996,0.967,0.116,0.534,79.789,spotify:track:5MFR2Gq7oBZvTjxdCp8WJc,https://api.spotify.com/v1/tracks/5MFR2Gq7oBZvTjxdCp8WJc,https://api.spotify.com/v1/audio-analysis/5MFR2Gq7oBZvTjxdCp8WJc,89217,4,N
Fleetwood,Jim Bryson,0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4,N
Anarchy in the UK (Sex Pistols) (Bonus Track),Adrenalin O.D.,6ui6l3ZNvlrGQZArwo8195,0.274,0.908,9,-5.419,1,0.0691,0.00103,0.00219,0.154,0.483,148.246,spotify:track:6ui6l3ZNvlrGQZArwo8195,https://api.spotify.com/v1/tracks/6ui6l3ZNvlrGQZArwo8195,https://api.spotify.com/v1/audio-analysis/6ui6l3ZNvlrGQZArwo8195,200080,4,N
Witchcraft (1997 Digital Remaster),Joe Graves & The Diggers,0g5oo8E1kHC2Dwev1RBCSa,0.29,0.648,0,-8.557,0,0.0488,0.672,0.00374,0.175,0.723,95.915,spotify:track:0g5oo8E1kHC2Dwev1RBCSa,https://api.spotify.com/v1/tracks/0g5oo8E1kHC2Dwev1RBCSa,https://api.spotify.com/v1/audio-analysis/0g5oo8E1kHC2Dwev1RBCSa,240907,4,N
Go And Wash (Those Dirty Feet),Johnny Horton,2ST2zmZITSc7d4GBbAk28o,0.748,0.426,1,-9.472,0,0.0424,0.201,0.0,0.274,0.55,145.446,spotify:track:2ST2zmZITSc7d4GBbAk28o,https://api.spotify.com/v1/tracks/2ST2zmZITSc7d4GBbAk28o,https://api.spotify.com/v1/audio-analysis/2ST2zmZITSc7d4GBbAk28o,113160,4,N
October,U2,2kTED8mYL3xyhekhkBGp3p,0.437,0.71,1,-6.122,1,0.0576,0.000723,0.531,0.135,0.36,159.999,spotify:track:2kTED8mYL3xyhekhkBGp3p,https://api.spotify.com/v1/tracks/2kTED8mYL3xyhekhkBGp3p,https://api.spotify.com/v1/audio-analysis/2kTED8mYL3xyhekhkBGp3p,277804,4,N
Pode Me Chamar,Eddie,1pkZMwrLHuSNcA3RjTKUsp,0.675,0.617,8,-12.008,1,0.0784,0.0382,0.00519,0.0892,0.676,80.061,spotify:track:1pkZMwrLHuSNcA3RjTKUsp,https://api.spotify.com/v1/tracks/1pkZMwrLHuSNcA3RjTKUsp,https://api.spotify.com/v1/audio-analysis/1pkZMwrLHuSNcA3RjTKUsp,243173,4,N
Gateway,Dean Evenson,7pPX26hejem8pcsosVwgxo,0.242,0.138,1,-17.222,0,0.0392,0.991,0.927,0.519,0.322,78.887,spotify:track:7pPX26hejem8pcsosVwgxo,https://api.spotify.com/v1/tracks/7pPX26hejem8pcsosVwgxo,https://api.spotify.com/v1/audio-analysis/7pPX26hejem8pcsosVwgxo,179840,4,N
Souffle 2,Vincent Bruley,5ZLyDlcc5SLU5ZOQZXQLF5,0.159,0.4,0,-12.417,0,0.0383,0.682,0.282,0.0993,0.0974,136.371,spotify:track:5ZLyDlcc5SLU5ZOQZXQLF5,https://api.spotify.com/v1/tracks/5ZLyDlcc5SLU5ZOQZXQLF5,https://api.spotify.com/v1/audio-analysis/5ZLyDlcc5SLU5ZOQZXQLF5,271653,1,N
Comin' Home,ZO2,4Jk6ZV8QsuWNLVzjX8VeE6,0.219,0.93,11,-3.348,1,0.114,0.00214,0.0,0.138,0.32,123.511,spotify:track:4Jk6ZV8QsuWNLVzjX8VeE6,https://api.spotify.com/v1/tracks/4Jk6ZV8QsuWNLVzjX8VeE6,https://api.spotify.com/v1/audio-analysis/4Jk6ZV8QsuWNLVzjX8VeE6,294039,4,N
One About Heaven,Brent Lamb,01CwR2LCcYPa3cCqWK23qt,0.502,0.412,0,-8.781,1,0.0953,0.693,0.0,0.317,0.442,66.778,spotify:track:01CwR2LCcYPa3cCqWK23qt,https://api.spotify.com/v1/tracks/01CwR2LCcYPa3cCqWK23qt,https://api.spotify.com/v1/audio-analysis/01CwR2LCcYPa3cCqWK23qt,235200,4,N
Babes In Arms,April Wine,12xkiscMmFvMHwKAAJscIa,0.536,0.553,11,-14.394,0,0.0317,0.0802,5.67e-06,0.294,0.926,126.902,spotify:track:12xkiscMmFvMHwKAAJscIa,https://api.spotify.com/v1/tracks/12xkiscMmFvMHwKAAJscIa,https://api.spotify.com/v1/audio-analysis/12xkiscMmFvMHwKAAJscIa,200853,4,N
The Christmas Song,Mannheim Steamroller,2jLjMwY8thbmBhis9CsjFe,0.562,0.771,2,-8.401,1,0.0284,0.0362,0.00724,0.167,0.5,94.109,spotify:track:2jLjMwY8thbmBhis9CsjFe,https://api.spotify.com/v1/tracks/2jLjMwY8thbmBhis9CsjFe,https://api.spotify.com/v1/audio-analysis/2jLjMwY8thbmBhis9CsjFe,236000,3,N
20 horas de nada,Alex Ubago,1jZM1YlPsP2ZTiCNQFNEni,0.487,0.442,2,-7.946,1,0.0302,0.548,1.69e-06,0.121,0.251,121.825,spotify:track:1jZM1YlPsP2ZTiCNQFNEni,https://api.spotify.com/v1/tracks/1jZM1YlPsP2ZTiCNQFNEni,https://api.spotify.com/v1/audio-analysis/1jZM1YlPsP2ZTiCNQFNEni,216573,4,N
Kyana,Arctique,6o5ewuhsg1Fa4IQjPNNDc1,0.682,0.526,7,-6.288,1,0.0424,0.000197,0.0219,0.102,0.0793,129.987,spotify:track:6o5ewuhsg1Fa4IQjPNNDc1,https://api.spotify.com/v1/tracks/6o5ewuhsg1Fa4IQjPNNDc1,https://api.spotify.com/v1/audio-analysis/6o5ewuhsg1Fa4IQjPNNDc1,482477,4,N
Cum,Eric Burdon,0xt7wDpsnwlv4OicsEQi7N,0.829,0.472,2,-13.568,0,0.046,0.38,0.0,0.0982,0.959,119.709,spotify:track:0xt7wDpsnwlv4OicsEQi7N,https://api.spotify.com/v1/tracks/0xt7wDpsnwlv4OicsEQi7N,https://api.spotify.com/v1/audio-analysis/0xt7wDpsnwlv4OicsEQi7N,294800,4,N
Ur SjA$?lslig DAPd,MAY=negarm,0Z7UP4q84AwVcKlliEAiO5,0.647,0.883,4,-4.263,0,0.052,0.0401,1.45e-06,0.117,0.587,78.984,spotify:track:0Z7UP4q84AwVcKlliEAiO5,https://api.spotify.com/v1/tracks/0Z7UP4q84AwVcKlliEAiO5,https://api.spotify.com/v1/audio-analysis/0Z7UP4q84AwVcKlliEAiO5,217427,4,N
Madeleine (feat. Thomas Fersen),Jean Corti,56KI0ybOAS5JNJU9cJbnD2,0.547,0.995,8,-2.947,0,0.0525,0.0668,0.00765,0.128,0.923,150.094,spotify:track:56KI0ybOAS5JNJU9cJbnD2,https://api.spotify.com/v1/tracks/56KI0ybOAS5JNJU9cJbnD2,https://api.spotify.com/v1/audio-analysis/56KI0ybOAS5JNJU9cJbnD2,322631,4,N
Honey,Mariah Carey,4zLeKOsCWPYV9SRVL5DFlR,0.656,0.666,11,-5.815,0,0.275,0.203,0.0,0.255,0.688,105.745,spotify:track:4zLeKOsCWPYV9SRVL5DFlR,https://api.spotify.com/v1/tracks/4zLeKOsCWPYV9SRVL5DFlR,https://api.spotify.com/v1/audio-analysis/4zLeKOsCWPYV9SRVL5DFlR,233127,4,N
Rescue And Breakout,James Horner,22yxHt6UqZpH7tP6W4PooI,0.187,0.0602,9,-25.767,0,0.0464,0.408,0.922,0.122,0.0362,68.751,spotify:track:22yxHt6UqZpH7tP6W4PooI,https://api.spotify.com/v1/tracks/22yxHt6UqZpH7tP6W4PooI,https://api.spotify.com/v1/audio-analysis/22yxHt6UqZpH7tP6W4PooI,247333,4,N
Zhui Zhong,Jacky Cheung,7uzJKRRrTqxUOeTtwQMd36,0.682,0.336,1,-12.049,1,0.0253,0.718,0.0,0.133,0.515,100.027,spotify:track:7uzJKRRrTqxUOeTtwQMd36,https://api.spotify.com/v1/tracks/7uzJKRRrTqxUOeTtwQMd36,https://api.spotify.com/v1/audio-analysis/7uzJKRRrTqxUOeTtwQMd36,279440,4,N
Silver Bells,Lacy J. Dalton,00IqwkT0PZhJ86PJajRCqk,0.277,0.348,10,-10.106,1,0.0329,0.82,0.0,0.126,0.274,117.835,spotify:track:00IqwkT0PZhJ86PJajRCqk,https://api.spotify.com/v1/tracks/00IqwkT0PZhJ86PJajRCqk,https://api.spotify.com/v1/audio-analysis/00IqwkT0PZhJ86PJajRCqk,213107,4,N
Round 7:  2138,Cassius Clay,0fERk8rJySrdXAFYwzfJ50,0.63,0.306,4,-12.25,0,0.0798,0.496,0.83,0.243,0.214,79.997,spotify:track:0fERk8rJySrdXAFYwzfJ50,https://api.spotify.com/v1/tracks/0fERk8rJySrdXAFYwzfJ50,https://api.spotify.com/v1/audio-analysis/0fERk8rJySrdXAFYwzfJ50,124500,4,N
You Can't Hurry Love (Live),Phil Collins,4YwbSZaYeYja8Umyt222Qf,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,spotify:track:4YwbSZaYeYja8Umyt222Qf,https://api.spotify.com/v1/tracks/4YwbSZaYeYja8Umyt222Qf,https://api.spotify.com/v1/audio-analysis/4YwbSZaYeYja8Umyt222Qf,175747,4,N
Jingle Bells,Jim Reeves,1TrYvfruL0Q2bP0aL1odLI,0.542,0.365,0,-12.526,1,0.0247,0.831,0.0,0.305,0.906,95.076,spotify:track:1TrYvfruL0Q2bP0aL1odLI,https://api.spotify.com/v1/tracks/1TrYvfruL0Q2bP0aL1odLI,https://api.spotify.com/v1/audio-analysis/1TrYvfruL0Q2bP0aL1odLI,108200,4,N
